run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromLowerLayer:sum(packetBytes),source,receivedPacketFromLowerLayer,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:count,,,499,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:count,interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:count,recordingmode,count,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:count,source,receivedPacketFromUpperLayer,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:sum(packetBytes),,,63872,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.pdcpRrc,receivedPacketFromUpperLayer:sum(packetBytes),source,receivedPacketFromUpperLayer,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,scalar,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.rlc.tm,rlcPacketLossDl:mean,,,NaN,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.rlc.tm,rlcPacketLossDl:mean,recordingmode,mean,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.rlc.tm,rlcPacketLossDl:mean,source,rlcPacketLossDl,,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.rlc.tm,rlcPacketLossDl:mean,title,"rlc Packet Loss, mean",,,,,,,,,,,
CBR-DL-0-20241130-12:16:57-444844,attr,MultiSeveralSatelliteSatUE_Standalone.gnbSat2.cellularNic.rlc.tm,rlcPacketLossDl:mean,unit,,,,,,,,,,,,
